@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {Membrane,Nucleus,Other}

@data
12967,17800.550781,149512.625,-178206,4691383808,-8505.722656,-169700.28125,-1.530949,412586865287409700000,12991842304,12983.179688,16258.320313,139405.5,-165452.59375,3965970688,-6862.354492,-158590.234375,-1.543247,315099695953534260000,11510675456,12310.620117,8030.92627,82779.460938,-94442.835938,1029646784,1772.779297,-96215.617188,1.530662,42821052089782760000,4800862720,672.55957,10868.924805,2737.343018,35532.695313,-38440.222656,107477360,3668.107422,-42108.332031,1.559934,1548195385036505090,1047741120,2114.254883,1441.695313,9399.256836,1487.406494,12618.34668,-12682.361328,785160.4375,2538.61792,-15220.979492,1.553112,25365093302665216,157701648,3583.922852,2911.363281,1469.667969,8393.567383,781.892334,1596.424316,-642.515625,-1132454.25,1250.786011,-1893.301636,1.406183,2040453398528,4942643.5,4589.612305,3917.052734,2475.357422,1005.689453,9139.836914,11588,7976.763184,91398.367188,1289.250122,8612.833984,Membrane
13517,24273.40625,24730.007813,8384,-377952128,32317.611328,-23933.611328,0.414038,111208110726578176,1582099968,12896.990234,22263.628906,20381.654297,5865.367188,-279391968,26932.375,-21067.007813,0.451895,39630694032343040,1151970304,11035.609375,11869.121094,13870.649414,-13527.978516,-26672886,5271.328613,-18799.306641,1.124213,53016487891304448,289697760,1861.380859,10699.652344,3686.032471,26267.849609,-28117.035156,50110076,3118.900146,-31235.935547,1.546514,466535599847768060,590127360,2197.337891,335.957031,9467.489258,583.346008,11885.905273,-11954.947266,793458.125,2381.561279,-14336.508789,1.550225,19972738240217088,139746928,3429.500977,1568.120117,1232.163086,8455.416016,623.843323,1656.352661,-822.742188,-1086574.75,1173.432373,-1996.174561,1.423012,3400230502400,5023204,4441.574219,2580.193359,2244.236328,1012.073242,9209.208984,11376.841797,7788.222168,92092.085938,1249.406982,8827.829102,Membrane
5483,11080.006836,105945.601563,126208,1831963136,128680.695313,-2472.698242,1.186241,136994416522843650000,8600606720,6373.151367,10527.356445,93757.789063,109136,1135708544,115263.273438,-6127.27002,1.197731,87755787740616070000,7367831552,9776.44043,7191.405762,39865.539063,24492.730469,-575006400,50324.703125,-25831.972656,1.325738,1739643998932303870,2899919616,-3403.289063,10399.836914,3256.507568,26849.431641,-19077.488281,-178564544,13679.876953,-32757.365234,1.557602,392414669161103360,1078208768,-4026.685547,-623.396484,9399.362305,546.99823,11782.655273,-11234.367188,-6330014.5,3087.156494,-14321.523438,1.554534,19124888073666560,151531072,-3026.210938,377.078125,1000.474609,8400.617188,591.704041,1656.131226,-916.400391,-984980.6875,1087.71582,-2004.116211,1.451283,4013953122304,4779712.5,-2027.46582,1375.823242,1999.219727,998.745117,9010.126953,11491.18457,7086.027832,90101.273438,1432.246338,8653.09668,Membrane
11087,12146.826172,31361.691406,4408,-534593856,35050.65625,-30642.658203,0.228531,41927170095841280,2157805824,10972.808594,10862.152344,23046.798828,2943.983398,-299366656,26029.410156,-23085.427734,0.263447,10453606801080320,1206133632,10451.575195,5342.203125,17593.896484,-6878.396484,-132150952,13530.128906,-20408.525391,1.510713,27247940393238528,575916160,521.233398,10256.089844,2803.032471,27172.726563,-17440.378906,-218436720,15548.243164,-32988.621094,-1.522997,358282220462407680,1177913600,716.71875,195.485352,9340.146484,447.195526,11664.344727,-10636.115234,-11465870,3597.951416,-14234.066406,1.567478,17986102191194112,158990432,1632.662109,1111.428711,915.943359,8355.21875,568.174133,1661.859131,-1003.392578,-896593.75,1013.752747,-2017.145264,1.479077,4624389505024,4593171.5,2617.589844,2096.356445,1900.871094,984.927734,8940.201172,11530.710938,7331.333496,89402.015625,1455.917603,8758.75,Membrane
11361,10199.972656,31898.871094,-19500,-516848000,25233.154297,-44733.152344,-0.467731,930715908349886460,2447642112,11211.828125,9188.729492,28365.392578,-20678.195313,-355100320,20058.181641,-40736.375,-0.507268,790177500318662660,1847989120,10666.371094,5387.84375,23250.712891,-26112.871094,15546320,4546.075195,-30658.945313,-1.069033,422560082539053060,619696768,545.457031,10262.291992,3143.724121,26030.183594,-20928.972656,-125293200,11205.708984,-32134.681641,-1.46152,411387876169744380,939194752,949.536133,404.079102,9297.675781,336.572479,11484.254883,-10345.722656,-12458744,3683.462891,-14029.185547,-1.550695,16790309207801856,156868960,1914.152344,1368.695313,964.616211,8318.419922,550.646851,1671.688721,-1086.053711,-816748.625,948.031006,-2034.084717,1.506172,5244711337984,4446507,2893.408203,2347.951172,1943.87207,979.255859,8981.816406,11456.262695,7553.916504,89818.164063,1425.789429,8665.460938,Membrane
11858,12961.097656,31603.945313,23180,-271536992,40080.878906,-16900.878906,-1.338351,872305383916437500,1623460352,11582.81543,11865.214844,27797.355469,16749.027344,-282031840,34913.707031,-18164.677734,-1.336378,395170560696385540,1408657408,10618.936523,7041.450195,22608.892578,-16417.015625,-140491664,12181.257813,-28598.273438,-1.345761,224100518648086528,831485056,963.878906,10326.670898,3669.462646,24752.388672,-24490.460938,-10912540,5691.225586,-30181.685547,-1.451891,385919888335568900,643432896,1256.144531,292.265625,9273.12793,306.014282,11196.043945,-10339.941406,-9438362,3334.964355,-13674.905273,-1.515554,15467073807319040,144667840,2309.6875,1345.808594,1053.542969,8289.456055,536.880066,1684.165039,-1166.510742,-741057.6875,887.285034,-2053.795654,1.532138,5885202006016,4324978,3293.359375,2329.480469,2037.214844,983.671875,9041.544922,11334.526367,7355.25,90415.445313,1337.855469,8828.380859,Membrane
11150,4431.447754,65709.226563,-73044,479783648,4807.71875,-77851.71875,-1.438796,18227369513735684000,3416291328,11241.706055,4233.861328,63745.734375,-71003.8125,458398368,4547.733398,-75551.546875,-1.430824,16172999107445522000,3207947264,11407.071289,2765.70166,51763.335938,-58424.445313,337095200,2920.59082,-61345.035156,-1.397182,7048824459892883500,2065035392,-165.365234,10591.59082,1089.913208,36258.601563,-37095.921875,25266432,6701.216309,-43797.136719,-1.477851,1754594608290988030,1275041920,650.115234,815.480469,9213.835938,1302.546875,12904.179688,-11473.253906,-17802700,4334.280273,-15807.53418,-1.510948,26701792351879168,202846352,2027.870117,2193.235352,1377.754883,8214.235352,728.937561,1588.229736,-993.779297,-773844,931.916382,-1925.695679,1.514662,4032333348864,4082973.25,3027.470703,3192.835938,2377.355469,999.600586,8869.404297,11834.894531,7080.333496,88694.039063,1564.028809,8391.486328,Membrane
11848,3993.155273,56234.816406,-68678,769963136,-5731.177734,-62946.820313,1.476486,7720312153894289400,1636814976,11835.393555,3815.750732,54448.824219,-65889.40625,683215744,-4584.952637,-61304.453125,1.490401,6983385376098353200,1608550912,11533.600586,2625.599365,46646.128906,-54249.472656,383451520,-580.439758,-53669.03125,-1.557711,4147281169035034600,1409199360,301.792969,10699.729492,547.192078,36494.363281,-40201.894531,137713120,2978.697754,-43180.59375,-1.478734,1721794389728034820,1065340032,1135.664063,833.871094,9219.957031,1150.785645,12828.488281,-11815.316406,-13591114,3940.340576,-15755.657227,-1.463133,27078005717204992,193966160,2615.436523,2313.643555,1479.772461,8191.328125,723.780457,1602.826904,-1085.072266,-697752.375,866.078674,-1951.151001,1.539699,4672312049664,3968391.5,3644.06543,3342.272461,2508.401367,1028.628906,8911.499023,11819.026367,7503.736816,89114.992188,1517.00061,8368.763672,Membrane
13986,7084.102051,39029.386719,-38964,-2914436,8175.286621,-47139.285156,-1.548955,2322609462025650200,1529851008,13437.995117,6166.590332,39382.988281,-40514.011719,44944100,6776.387207,-47290.398438,-1.552726,2399062903551426600,1461608704,11486.583008,2703.436768,42069.382813,-46786.429688,209068048,2613.494385,-49399.925781,-1.543581,2961015050170531800,1352697856,1951.412109,10723.78418,454.868286,35758.375,-39414.984375,127379712,3140.068115,-42555.050781,-1.430125,1621930971257372670,1044022016,2714.210938,762.798828,9239.109375,919.000427,12659.197266,-12114.048828,-9089533,3511.369385,-15625.417969,-1.408177,26871179419582464,183108320,4198.885742,2247.473633,1484.674805,8175.495605,718.59021,1621.519409,-1180.474609,-618034.25,800.02478,-1980.49939,1.562539,5386872029184,3865657.25,5262.499512,3311.087402,2548.288574,1063.61377,8879.785156,11992.052734,7384.026367,88797.851563,1623.437134,8265.341797,Membrane
11481,2507.799805,40151.503906,-29648,-366572608,19419.935547,-49067.9375,1.569223,2061522866867798020,2345294336,11456.643555,2597.067383,41198.808594,-32568.980469,-319188576,17902.441406,-50471.421875,-1.543236,2479468264745336800,2337492480,11277.244141,2671.618408,45197.671875,-44404.433594,-60326656,11062.331055,-55466.765625,-1.418792,4363610081799962600,2213060352,179.399414,10672.529297,1345.586182,34534.140625,-36477.269531,35463964,6141.020996,-42618.289063,-1.323306,1581720594079023100,1188735232,784.114258,604.714844,9261.96582,600.02063,12374.970703,-12181.386719,-6158723.5,3210.411133,-15391.797852,-1.355083,25673937958469632,173021088,2194.677734,2015.27832,1410.563477,8165.814453,712.485168,1643.48999,-1279.212891,-532593.375,732.756348,-2011.969238,-1.559123,6163870515200,3766759.25,3290.829102,3111.429688,2506.714844,1096.151367,8854.936523,12048.210938,7289.420898,88549.367188,1658.623779,8092.079102,Membrane
10594,2405.969727,65975.585938,-69384,80828160,12693.792969,-82077.796875,-1.299317,21619466239517655000,4490826752,10820.660156,2093.261475,65334.421875,-67963.4375,24460640,13563.976563,-81527.414063,-1.299423,20883490539279745000,4521186304,11328.426758,3670.169922,56862.230469,-56936.851563,-144255616,15228.412109,-72165.265625,-1.274956,12379893998339228000,3818827264,-507.766602,10572.702148,2732.119629,33297.960938,-33000.15625,-82605072,10140.402344,-43140.558594,-1.22338,1545774397871095810,1419430400,247.958008,755.724609,9280.978516,224.103394,11946.729492,-11937.658203,-5012389,3046.63623,-14984.294922,-1.314023,23165655582769152,162557232,1539.681641,2047.448242,1291.723633,8161.30127,704.945496,1668.021729,-1379.129883,-441595.8125,664.758301,-2043.888184,-1.542692,6977261404160,3668382.75,2659.358887,3167.125488,2411.400879,1119.677246,8897.450195,12008.447266,7587.5,88974.5,1542.795288,8188.520508,Membrane
12205,3326.501953,69162.679688,-39560,-1616108544,43581.769531,-83141.773438,-1.529391,12566002834014732000,8029427712,11970.974609,3448.008789,67807.507813,-41449.03125,-1455827200,40681.226563,-82130.257813,-1.505657,12956173331224068000,7541330432,11272.642578,4051.303955,60765.496094,-48682.070313,-763360448,27732.880859,-76414.953125,-1.371512,12853120504399135000,5423385600,698.332031,10603.373047,2361.43335,39398.296875,-35778.589844,-233138992,15372.269531,-51150.859375,-1.253748,2832446956511428600,2212663296,1367.601563,669.269531,9163.707031,1874.135864,13364.633789,-13066.119141,-9580508,3690.577393,-16756.697266,-1.329318,35688972764053504,209045504,2807.267578,2108.935547,1439.666016,8059.953125,901.063782,1450.954224,-1126.932617,-417706.875,649.135193,-1776.067749,-1.564337,3734754820096,2940804.75,3911.021484,3212.689453,2543.419922,1103.753906,8631.069336,11034.861328,7172.861328,86310.695313,1507.498413,7928.467773,Membrane
12499,4904.507324,61084.726563,-71242,520433056,3068.081787,-74310.078125,-1.225819,15194242443701650000,2993690112,12362.624023,4634.351074,60719.625,-69479.984375,408542240,5218.108887,-74698.09375,-1.225767,15415553243652030000,3193299712,11603.086914,2944.562012,57795.433594,-59005.4375,-119824128,14999.742188,-74005.179688,-1.236253,13790566317264208000,3960937984,759.537109,10727.918945,930.781799,38658.164063,-38311.613281,-106230024,11606.995117,-49918.609375,-1.2322,2778066485791162400,1892699904,1634.705078,875.167969,9235.408203,1418.556519,13492.601563,-14392.640625,7736316,2189.914795,-16582.554688,-1.327599,36500079485386752,176202816,3127.21582,2367.678711,1492.510742,8060.467773,897.504028,1473.450684,-1340.727539,-187130.75,457.925537,-1798.653076,-1.553572,4576695025664,2546073.5,4302.15625,3542.619141,2667.451172,1174.94043,8745.149414,10934.305664,7185.763184,87451.492188,1372.69519,8230.015625,Membrane
10554,1231.374023,36957.214844,-13240,-718027904,32414.658203,-45654.660156,-0.301844,534203496791015420,3047409152,10679.663086,1577.175293,32102.273438,-16027.326172,-494934624,25427.431641,-41454.757813,-0.33552,574530525281124350,2236613632,11195.548828,3775.113037,23725.935547,-30278.636719,126459552,-804.784973,-29473.851563,-0.851451,376764323730554880,410957696,-515.885742,10739.546875,3435.165039,32580.525391,-37708.574219,165721056,627.143616,-38335.71875,-1.369965,1079324181973172220,759052288,-59.883789,456.001953,9083.499023,2747.385742,13328.198242,-15100.029297,24518498,510.285828,-15610.31543,-1.468803,29627025857708032,129936888,1596.164063,2112.049805,1656.047852,7940.814941,1064.86084,1156.991089,-1158.426758,1642.380371,237.910538,-1396.33728,1.565364,1792020578304,1335383,2738.848145,3254.733887,2798.731934,1142.684082,8574.979492,10705.861328,7659.026367,85749.796875,1100.809326,8061.754883,Membrane
11984,3348.653564,52162.472656,-73148,1292548608,-27075.695313,-46072.304688,-0.838129,965443845674237950,180435552,11837.241211,3591.714355,48152.988281,-67427.3125,1091196416,-24183.255859,-43244.058594,-0.805682,825893486279524350,181657088,11054.036133,5798.943848,31275.675781,-43370.320313,433108384,-13066.832031,-30303.488281,-0.845713,279422463379505152,148551168,783.205078,10149.339844,7025.936523,26749.195313,-34284.5,223834816,-5308.241211,-28976.257813,-1.355145,329222403018194940,280087520,1687.901367,904.696289,8645.738281,4331.042969,10516.953125,-12755.388672,25798344,-923.037781,-11832.350586,-1.478895,9681713131159552,59506556,3191.50293,2408.297852,1503.601563,7798.200684,1185.544189,699.898987,-684.37207,-11260.163086,164.472519,-848.844604,1.526014,240461365248,513405.78125,4039.040527,3255.835449,2351.13916,847.537598,8288.588867,9390.055664,7663.236816,82885.890625,654.920166,7996.503906,Membrane
10826,14288.267578,56156.976563,-75662,1262980224,-19489.554688,-56172.445313,1.298411,3851702481796988900,672817216,10701.670898,13517,54500.289063,-73685.34375,1212384384,-19813.396484,-53871.949219,1.316103,3149086239223709700,579992448,10121.308594,10646.707031,43047.21875,-59011.710938,812637632,-18739.4375,-40272.273438,1.43714,807325895982317570,231831520,580.362305,9136.583984,9978.335938,21608.066406,-29642.152344,205836448,-9562.209961,-20079.941406,-1.533768,48599706732855296,55311340,1565.086914,984.724609,8027.895996,5366.211426,5533.291992,-7590.358398,13492487,-2445.439697,-5144.918457,-1.515123,209920301465600,3643593.25,2673.774902,2093.412598,1108.687988,7643.84668,1242.95166,183.871033,-118.27832,-11728.048828,115.36293,-233.641251,1.315457,852003904,60901.960938,3057.824219,2477.461914,1492.737305,384.049316,7702.248535,8495.25,7038.277832,77022.484375,384.317963,7646.257324,Membrane
13461,22016.439453,96058.234375,-89876,-577491328,27130.234375,-117006.234375,-1.54779,83908359060516240000,10387660800,13218.954102,21438.839844,84975.257813,-79996.164063,-414261632,23470.152344,-103466.320313,-1.54106,51556232167811970000,8056433664,12149.259766,17874.75,29434.851563,-29697.285156,-1957460,6243.520996,-35940.804688,-1.420768,784703787838210050,889758720,1069.694336,11596.385742,11442.385742,4845.951172,-3781.4375,-12718372,3817.729248,-7599.166504,-0.810311,931922809192448,65172756,1622.568359,552.874023,11251.658203,4971.616211,4699.348633,-5905.746094,5070529,-251.417694,-5654.328613,-0.510532,509067206328320,14595722,1967.295898,897.601563,344.727539,10868.450195,2488.689697,2298.180176,1203.658203,-4186278.25,3617.94458,-2414.286377,-0.807347,26359204151296,18193906,2350.503906,1280.80957,727.935547,383.208008,10997.615234,12204.710938,9459.444336,109976.15625,1007.673096,10889.569336,Membrane
10169,24491.6875,38923.234375,40054,-176751504,54022.066406,-13968.066406,-0.533132,3708118082959441900,2311329024,10397.344727,23103.996094,35948.816406,35636.234375,-245375200,51369.882813,-15733.650391,-0.574326,2859199173926846500,2251442176,11382.935547,16685.632813,24303.376953,11746.914063,-486494720,38153.242188,-26406.326172,-0.803292,287566855244087296,2083968896,-985.59082,11650.104492,10136.507813,15624.655273,261.523438,-221582400,21183.054688,-20921.53125,-0.947534,60624755228672,886398016,-1252.759766,-267.168945,11385.165039,4564.821289,5862.380371,-6669.652344,-824588,1553.047241,-8222.699219,-0.846882,2125574214516736,47782612,-987.820313,-2.229492,264.939453,10823.539063,2229.374023,2024.734985,672.144531,-3756660.5,3118.015869,-2445.871338,-0.801591,6992813883392,15478420,-426.194336,559.396484,826.56543,561.625977,10900.946289,12644.158203,8804.262695,109009.460938,1263.862183,11221.361328,Membrane
9086,16307.864258,102142.625,124414,1355790336,133114.265625,-8700.270508,-0.920754,155650331688621300000,10055682048,9054.02832,15191.762695,95556.546875,115476.976563,1049250176,125332.609375,-9855.635742,-0.927296,121853692807624000000,9137931264,9407.375977,11561.93457,60246.347656,66114.554688,-183960128,83589.320313,-17474.765625,-0.970605,22323272428550095000,5106974720,-353.347656,10384.678711,8900.084961,24237.166016,20656.585938,-232807104,36385.183594,-15728.595703,-0.947897,579418301143187460,1357922944,-1330.650391,-977.302734,10794.564453,4843.902832,4651.565918,-1900.646484,-17963038,5192.339355,-7092.98584,-0.899448,272612664016896,75464608,-1740.536133,-1387.188477,-409.885742,10551.766602,2148.253906,1816.894775,697.746094,-2893755.25,2804.669434,-2106.92334,-0.844696,5872317104128,12061871,-1497.738281,-1144.390625,-167.087891,242.797852,10544.62207,12819.81543,8294.894531,105446.21875,1384.406982,10743.589844,Membrane
8101,14700.212891,110567.710938,138510,2669345792,134476.296875,4033.697021,-1.0401,163219176220184800000,8507636736,8443.789063,13714.979492,102480.570313,126539.273438,1952898048,127303.203125,-763.928467,-1.028024,131309466418218530000,8200594944,9761.988281,9015.048828,62664.207031,65095.976563,-548404160,89253.820313,-24157.84375,-0.965758,27251710154753704000,6431102976,-1318.199219,10781.878906,6390.470215,27374.683594,12425.171875,-563301952,40908.355469,-28483.181641,-0.959768,371695953083629570,2407592704,-2338.089844,-1019.890625,10949.115234,4099.559082,6943.192383,-3288.435547,-35701352,7119.891113,-10408.327148,-0.957972,1661208792924160,153619216,-2505.326172,-1187.126953,-167.236328,10538.196289,1939.460938,1672.985596,249.876953,-2696984.75,2454.14209,-2204.265137,-0.856881,677481218048,10850378,-2094.407227,-776.208008,243.682617,410.918945,10725.055664,12812.158203,8507.079102,107250.554688,1549.308472,10835.644531,Membrane
10119,19874.070313,50846.472656,35228,-1278322560,73980.21875,-38752.222656,-1.039547,7885765014374580200,6354301952,9946.124023,18266.662109,48827.238281,35789.722656,-1119630208,71557.8125,-35768.089844,-1.02402,7377272222609571800,5759425024,9795.456055,10973.175781,38396.640625,33500.542969,-556483648,57666.167969,-24165.623047,-0.938545,3757662626662842400,3348220928,150.667969,10225.895508,6967.097168,20639.017578,10834.886719,-309911232,31465.855469,-20630.96875,-0.931125,159309356439961600,1357039616,-279.771484,-430.439453,10452.441406,4200.020996,6590.318359,-565.320313,-38603680,8513.200195,-9078.520508,-0.96121,49451079041024,154734304,-506.317383,-656.985352,-226.545898,10299.138672,1882.16394,1583.867065,373.146484,-2272235.5,2334.616699,-1961.470215,-0.906155,1284916248576,9228181,-353.014648,-503.682617,-73.243164,153.302734,10540.560547,12937.920898,8642.026367,105405.609375,1461.445068,10089.445313,Membrane
14631,5535.471191,76703.4375,-105170,2454093568,-27641.523438,-77528.476563,-0.597356,13763462256127902000,1244354048,14106.745117,5766.859375,71484.945313,-98109.296875,2132284672,-25642.099609,-72467.195313,-0.637439,10552314357952283000,1096294912,11971.445313,9376.293945,44920.617188,-60586.410156,742060864,-11551.947266,-49034.464844,-0.885079,2578563949221904400,702469504,2135.299805,10910.188477,7013.621094,20210.392578,-22051.103516,-21297576,5877.725098,-27928.828125,-0.989319,277864111805562880,571441536,3196.556641,1061.256836,10297.572266,3523.418701,7468.166992,-2342.390625,-43946752,8349.146484,-10691.537109,-0.998003,994612017627136,181273808,3809.172852,1673.873047,612.616211,10097.96582,1647.369385,1536.966919,167.162109,-2053047.875,2113.375977,-1946.213867,-0.977097,230255493120,8240134.5,4008.779297,1873.479492,812.222656,199.606445,10520.630859,12640.420898,8933.166992,105206.304688,1443.545898,10054.498047,Membrane
12235,13257.282227,77287.382813,-97800,1258354944,-1300.524414,-96499.476563,-0.67121,43342308562278810000,4531420160,12147.950195,13195.21875,73455.226563,-94015.859375,1295263744,-4241.548828,-89774.3125,-0.654019,32332346678520580000,3657926656,11616.922852,13073.442383,51945.382813,-69284.539063,962834688,-12859.148438,-56425.390625,-0.519761,4555571617870118900,949008768,531.027344,10628.070313,8626.856445,19335.367188,-25320.5,107007520,-2338.002197,-22982.498047,-0.794635,136622780836741120,213097600,1519.879883,988.852539,9961.3125,3894.500244,6211.256836,-1752.507813,-30963694,7090.114746,-8842.623047,-0.996172,389825928626176,126926064,2186.637695,1655.610352,666.757813,9898.380859,1588.775146,1532.88269,356.238281,-1866968.375,2126.80835,-1770.570068,-1.019794,963820847104,7594779,2249.569336,1718.541992,729.689453,62.931641,10286.955078,12760.894531,8837.473633,102869.546875,1382.824463,9874.515625,Membrane
12458,10785.530273,86559.21875,-115284,2487163648,-16765.689453,-98518.3125,-0.72568,44413136130709390000,3341745408,12522.950195,10077.196289,85139.765625,-113917.375,2485372672,-17999.230469,-95918.140625,-0.76489,39394512062749080000,3035678464,12778.084961,6873.675781,73853.515625,-98451.945313,1895429632,-16737.001953,-81714.945313,-0.985594,20462113703050870000,2111066368,-255.134766,11509.904297,5282.983398,33238.917969,-40865.652344,210583232,-89.909172,-40775.742188,-1.077409,1382207749588254720,827668544,1013.045898,1268.180664,10303.666992,2966.549561,8375.845703,-5673.363281,-35136420,6456.668457,-12130.032227,-1.048296,5559756781518848,172732720,2219.283203,2474.417969,1206.237305,9940.80957,1420.999634,1591.278076,13.697266,-2036142.25,2024.862061,-2011.164795,-1.043448,1528079232,8144756.5,2582.140625,2837.275391,1569.094727,362.857422,10390.220703,13021.416992,8780.947266,103902.203125,1553.295288,9923.503906,Membrane
13062,16198.638672,86292.125,-117154,2852156160,-24544.408203,-92609.59375,-0.830463,31793203350863870000,2316434688,12949.913086,15582.475586,82343.085938,-111165.96875,2498419712,-21201.361328,-89964.609375,-0.85192,29216383501961527000,2364192000,12272.750977,12592.84082,61580.425781,-79160.3125,964871616,-4889.603027,-74270.710938,-0.942188,15082295667319636000,2406868992,677.162109,11102.788086,7732.616211,27831.113281,-32593.65625,55140192,4218.84375,-36812.5,-0.988813,894267922522832900,841785600,1847.125,1169.962891,10069.810547,3512.63501,7498.312012,-5605.365234,-24010210,5180.45459,-10785.820313,-1.059407,4004838497058816,127460960,2880.102539,2202.94043,1032.977539,9772.46875,1366.195801,1600.110596,172.744141,-1938196.125,2059.013184,-1886.268921,-1.07971,232237711360,7782625,3177.444336,2500.282227,1330.319336,297.341797,10171.276367,12501.631836,8532.361328,101712.765625,1441.305176,9844.640625,Membrane
11176,20696.935547,34662.359375,-20786,-389556064,21152.855469,-41938.855469,-1.500789,859916911528378370,1990282112,11082.891602,19832.65625,32861.113281,-20465.40625,-341640672,19645.345703,-40110.753906,-1.458183,747782393535922180,1785395712,10729.726563,15723.34375,25067.212891,-17830.953125,-226758880,15833.042969,-33663.996094,-1.194479,389473166319157250,1224978432,353.165039,10460.583984,9695.037109,16495.914063,-14632.101563,-87302080,9466.480469,-24098.582031,-0.999301,120603059628802048,563306688,622.307617,269.142578,9833.759766,4005.979004,6312.578125,-4907.509766,-15328817,4080.727539,-8988.237305,-1.07655,2056717835698176,85398920,1249.131836,895.966797,626.824219,9617.545898,1313.574219,1595.800293,321.705078,-1795134.75,2069.259277,-1747.554199,-1.112356,753854840832,7284033,1465.345703,1112.180664,843.038086,216.213867,9976.373047,12162.916992,8461.341797,99763.726563,1294.578735,9802.165039,Membrane
